 01 01 2017, 81.28, 17.75
 02 01 2017, 10.91, 12.81
 03 01 2017, 0.00, 11.86
 04 01 2017 , 0.00, 15.48
 05 01 2017 , 0.00, 10.36
 06 01 2017 , 0.00, 15.42
 07 01 2017 , 0.00, 7.97
 08 01 2017 , 0.00, 12.83
 09 01 2017 , 0.00, 16.59
 10 01 2017 , 0.00, 14.74
 11 01 2017 , 0.00, 8.50
 12 01 2017 , 0.00, 8.36
 13 01 2017 , 0.00, 6.48
 14 01 2017 , 0.00, 12.37
 15 01 2017 , 395.63, 19.69
 16 01 2017 , 74.03, 15.92
 17 01 2017 , 24.98, 13.99
 18 01 2017 , 31.69, 13.10
 19 01 2017 , 0.00, 11.52
 20 01 2017 , 0.00, 12.58
 21 01 2017 , 17.03, 19.01
 22 01 2017 , 19.87, 9.03
 23 01 2017 , 0.00, 14.47
 24 01 2017 , 2.10, 12.56
 25 01 2017 , 78.02, 10.08
 26 01 2017 , 0.00, 5.11
 27 01 2017 , 0.00, 6.30
 28 01 2017 , 0.00, 5.86
 29 01 2017 , 0.00, 3.61
 30 01 2017 , 0.00, 4.19
 31 01 2017 , 0.00, 3.62
 01 02 2017 , 0.00, 5.01
 02 02 2017 , 0.00, 4.54
 03 02 2017 , 0.00, 6.74
 04 02 2017 , 0.00, 6.92
 05 02 2017 , 0.00, 3.99
 06 02 2017 , 0.00, 7.23
 07 02 2017 , 0.00, 11.02
 08 02 2017 , 0.00, 17.28
 09 02 2017 , 0.00, 17.29
 10 02 2017 , 0.00, 11.53
 11 02 2017 , 0.00, 12.81
 12 02 2017 , 0.00, 15.55
 13 02 2017 , 492.97, 18.42
 14 02 2017 , 1.46, 15.30
 15 02 2017 , 20.31, 14.51
 16 02 2017 , 0.00, 8.71
 17 02 2017 , 0.00, 5.32
 18 02 2017 , 0.00, 16.19
 19 02 2017 , 0.00, 18.20
 20 02 2017 , 51.81, 15.74
 21 02 2017 , 0.00, 17.35
 22 02 2017 , 1.25, 12.68
 23 02 2017 , 4.75, 15.78
 24 02 2017 , 0.00, 3.29
 25 02 2017 , 0.00, 4.74
 26 02 2017 , 0.00, 5.36
 27 02 2017 , 0.00, 8.39
 28 02 2017 , 39.99, 18.68
 01 03  2017 , 36.47, 11.56
 02 03 2017 , 0.00, 6.78
 03 03 2017 , 0.00, 4.86
 04 03 2017 , 0.00, 12.01
 05 03 2017 , 0.00, 11.36
 06 03 2017 , 198.07, 19.31
 07 03 2017 , 0.00, 7.73
 08 03 2017 , 0.00, 7.06
 09 03 2017 , 0.00, 8.57
 10 03 2017 , 0.00, 7.02
 11 03 2017 , 0.00, 9.48
 12 03 2017 , 0.00, 9.42
 13 03 2017 , 0.00, 6.27
 14 03 2017 , 0.00, 10.30
 15 03 2017 , 0.00, 7.19
 16 03 2017 , 0.00, 8.25
 17 03 2017 , 0.00, 11.52
 18 03 2017 , 0.00, 8.81
 19 03 2017 , 0.00, 10.51
 20 03 2017 , 0.00, 13.26
 23 03 2017 , 0.00, 11.73
 24 03 2017 , 30.41, 8.11
 25 03 2017 , 0.00, 6.96
 26 03 2017 , 0.00, 10.04
 27 03 2017 , 0.00, 10.02
 28 03 2017 , 0.00, 11.91
 29 03 2017 , 0.00, 9.85
 30 03 2017 , 0.00, 7.78
 31 03 2017 , 0.00, 7.79
 01 04  2017 , 0.00, 8.39
 02 04 2017 , 0.00, 13.54
 03 04 2017 , 0.00, 9.73
 04 04 2017 , 0.00, 12.00
 05 04 2017 , 0.00, 7.79
 06 04 2017 , 0.00, 9.34
 07 04 2017 , 0.00, 8.78
 08 04 2017 , 0.00, 8.76
 09 04 2017 , 0.00, 8.53
 10 04 2017 , 0.00, 6.93
 11 04 2017 , 0.00, 7.00
 12 04 2017 , 0.00, 5.32
 13 04 2017 , 0.00, 6.13
 14 04 2017 , 0.00, 7.31
 15 04 2017 , 0.00, 6.01
 16 04 2017 , 0.00, 6.68
 17 04 2017 , 0.00, 6.76
 18 04 2017 , 0.00, 9.68
 19 04 2017 , 0.00, 10.95
 20 04 2017 , 0.00, 9.83
 21 04 2017 , 0.00, 5.16
 22 04 2017 , 0.00, 4.69
 23 04 2017 , 0.00, 5.74
 24 04 2017 , 0.00, 7.86
 25 04 2017 , 0.00, 10.38
 26 04 2017 , 0.00, 16.73
 27 04 2017 , 0.00, 12.84
 28 04 2017 , 0.00, 14.55
 29 04 2017 , 124.98, 20.41
 30 04 2017 , 0.00, 5.04
 01 05  2017 , 0.00, 6.60
 02 05 2017 , 0.00, 5.82
 03 05 2017 , 0.00, 8.30
 04 05 2017 , 0.00, 11.49
 05 05 2017 , 0.00, 10.91
 06 05 2017 , 30.07, 17.42
 07 05 2017 , 0.00, 11.37
 08 05 2017 , 0.01, 18.45
 09 05 2017 , 89.33, 17.30
 10 05 2017 , 38.89, 17.53
 11 05 2017 , 0.00, 15.22
 12 05 2017 , 0.00, 16.07
 13 05 2017 , 0.00, 11.63
 14 05 2017 , 0.00, 10.33
 15 05 2017 , 0.00, 10.17
 16 05 2017 , 0.00, 9.01
 17 05 2017 , 24.84, 10.98
 18 05 2017 , 0.00, 13.56
 19 05 2017 , 0.00, 14.50
 20 05 2017 , 0.00, 5.85
 21 05 2017 , 0.00, 5.60
 22 05 2017 , 0.00, 8.32
 23 05 2017 , 0.00, 9.18
 24 05 2017 , 0.00, 9.17
 25 05 2017 , 0.00, 10.91
 26 05 2017 , 0.00, 8.49
 27 05 2017 , 0.00, 7.59
 28 05 2017 , 0.00, 6.58
 29 05 2017 , 0.00, 5.75
 30 05 2017 , 0.00, 8.20
 31 05 2017 , 0.00, 15.68
 01 06  2017 , 15.98, 16.06
 02 06 2017 , 0.00, 14.07
 03 06 2017 , 0.00, 14.63
 04 06 2017 , 0.00, 17.58
 05 06 2017 , 0.00, 17.72
 06 06 2017 , 0.00, 17.68
 07 06 2017 , 7.45, 20.27
 08 06 2017 , 167.53, 25.03
 09 06 2017 , 0.00, 15.36
 10 06 2017 , 0.00, 17.51
 11 06 2017 , 0.00, 6.67
 12 06 2017 , 0.00, 9.96
 13 06 2017 , 0.00, 10.56
 14 06 2017 , 0.00, 4.78
 15 06 2017 , 0.00, 3.58
 16 06 2017 , 0.00, 4.23
 17 06 2017 , 0.00, 5.21
 18 06 2017 , 0.00, 6.87
 19 06 2017 , 0.00, 10.29
 20 06 2017 , 0.00, 15.78
 21 06 2017 , 42.67, 23.85
 22 06 2017 , 65.21, 24.82
 23 06 2017 , 32.47, 23.54
 24 06 2017 , 0.00, 16.86
 25 06 2017 , 0.00, 20.52
 26 06 2017 , 55.78, 25.00
 27 06 2017 , 55.68, 24.84
 28 06 2017 , 0.00, 15.57
 29 06 2017 , 0.00, 18.00
 30 06 2017 , 0.00, 17.70
 01 07  2017 , 0.00, 8.40
 02 07 2017 , 0.00, 15.89
 03 07 2017 , 1.42, 25.15
 04 07 2017 , 479.10, 29.64
 05 07 2017 , 6.18, 25.25
 06 07 2017 , 81.85, 22.22
 07 07 2017 , 314.60, 24.91
 08 07 2017 , 0.00, 17.87
 09 07 2017 , 0.00, 20.85
 10 07 2017 , 677.26, 38.32
 11 07 2017 , 389.10, 35.84
 12 07 2017 , 407.28, 41.84
 13 07 2017 , 352.35, 38.07
 14 07 2017 , 728.17, 38.36
 15 07 2017 , 566.73, 38.24
 16 07 2017 , 435.86, 38.88
 17 07 2017 , 797.87, 45.08
 18 07 2017 , 872.75, 48.76
 19 07 2017 , 821.61, 45.13
 20 07 2017 , 711.89, 45.01
 21 07 2017 , 660.98, 42.08
 22 07 2017 , 406.72, 41.25
 23 07 2017 , 222.40, 43.10
 24 07 2017 , 918.55, 53.49
 25 07 2017 , 496.95, 48.80
 26 07 2017 , 601.83, 42.40
 27 07 2017 , 766.35, 36.45
 28 07 2017 , 236.80, 41.06
 29 07 2017 , 412.63, 45.06
 30 07 2017 , 1400.67, 48.44
 31 07 2017 , 1771.55, 48.13
 01 08  2017 , 257.98, 38.31
 02 08 2017 , 178.42, 44.27
 03 08 2017 , 613.86, 49.79
 04 08 2017 , 224.98, 41.57
 05 08 2017 , 237.37, 33.98
 06 08 2017 , 24.88, 26.01
 07 08 2017 , 0.00, 18.31
 08 08 2017 , 0.00, 21.26
 09 08 2017 , 0.00, 27.45
 10 08 2017 , 76.48, 32.44
 11 08 2017 , 252.04, 43.98
 12 08 2017 , 515.12, 36.18
 13 08 2017 , 420.45, 35.91
 14 08 2017 , 256.68, 37.81
 15 08 2017 , 217.29, 29.65
 16 08 2017 , 18.92, 23.56
 17 08 2017 , 0.00, 21.26
 18 08 2017 , 0.00, 13.67
 19 08 2017 , 0.00, 19.87
 20 08 2017 , 6.60, 28.00
 21 08 2017 , 59.05, 31.49
 22 08 2017 , 18.45, 27.00
 23 08 2017 , 290.34, 30.87
 24 08 2017 , 284.92, 38.94
 25 08 2017 , 99.31, 24.44
 26 08 2017 , 19.96, 28.95
 27 08 2017 , 93.65, 31.18
 28 08 2017 , 0.00, 22.50
 29 08 2017 , 21.79, 25.39
 30 08 2017 , 42.89, 25.50
 31 08 2017 , 0.00, 19.62
 01 09 2017 , 0.00, 15.29
 02 09 2017 , 0.00, 14.65
 03 09 2017 , 89.93, 34.40
 04 09 2017 , 180.91, 31.48
 05 09 2017 , 733.99, 31.78
 06 09 2017 , 21.22, 21.00
 07 09 2017 , 6.71, 20.67
 08 09 2017 , 162.64, 25.30
 10 09 2017 , 176.03, 32.64
 11 09 2017 , 49.36, 29.73
 12 09 2017 , 142.59, 30.46
 13 09 2017 , 33.96, 21.74
 14 09 2017 , 233.01, 31.14
 15 09 2017 , 115.58, 25.91
 16 09 2017 , 228.40, 25.12
 17 09 2017 , 329.61, 25.52
 18 09 2017 , 0.00, 17.24
 19 09 2017 , 0.00, 17.00
 20 09 2017 , 24.84, 23.56
 21 09 2017 , 24.22, 21.70
 22 09 2017 , 0.00, 20.59
 23 09 2017 , 0.00, 24.18
 24 09 2017 , 0.00, 10.86
 25 09 2017 , 0.00, 8.71
 26 09 2017 , 0.00, 7.26
 27 09 2017 , 0.00, 11.28
 28 09 2017 , 0.00, 12.39
 29 09 2017 , 0.00, 17.60
 30 09 2017 , 81.64, 21.23
 01 10 2017 , 0.00, 15.47
 02 10 2017 , 0.00, 9.93
 04 10 2017 , 0.00, 15.61
 05 10 2017 , 1.74, 32.14
 06 10 2017 , 0.00, 27.79
 07 10 2017 , 0.00, 4.93
 08 10 2017 , 0.00, 3.83
 09 10 2017 , 0.00, 6.48
 10 10 2017 , 0.00, 12.80
 11 10 2017 , 0.00, 13.10
 12 10 2017 , 2.73, 21.20
 13 10 2017 , 0.00, 21.74
 14 10 2017 , 0.00, 19.21
 15 10 2017 , 0.00, 12.04
 16 10 2017 , 0.00, 15.06
 17 10 2017 , 0.00, 19.43
 18 10 2017 , 0.66, 25.30
 19 10 2017 , 0.00, 20.48
 20 10 2017 , 46.60, 17.37
 21 10 2017 , 0.00, 15.27
 22 10 2017 , 0.00, 13.02
 23 10 2017 , 0.00, 10.84
 24 10 2017 , 0.00, 6.75
 25 10 2017 , 0.00, 10.68
 26 10 2017 , 0.00, 12.25
 27 10 2017 , 0.00, 10.00
 28 10 2017 , 0.00, 8.81
 29 10 2017 , 0.00, 12.77
 30 10 2017 , 0.00, 10.50
 31 10 2017 , 42.92, 15.52
 01 11 2017 , 0.00, 16.85
 02 11 2017 , 0.00, 11.63
 03 11 2017 , 0.00, 15.23
 04 11 2017 , 0.00, 17.11
 05 11 2017 , 0.00, 22.30
 06 11 2017 , 0.00, 18.85
 07 11 2017 , 0.00, 17.91
 08 11 2017 , 13.65, 25.36
 09 11 2017 , 0.00, 16.42
 10 11 2017 , 0.00, 14.55
 11 11 2017 , 0.00, 16.75
 12 11 2017 , 0.00, 13.33
 13 11 2017 , 0.00, 12.46
 14 11 2017 , 0.00, 16.16
 15 11 2017 , 0.00, 9.66
 16 11 2017 , 0.00, 11.07
 17 11 2017 , 0.00, 12.83
 18 11 2017 , 0.00, 12.88
 19 11 2017 , 0.00, 8.05
 20 11 2017 , 0.00, 6.80
 21 11 2017 , 0.00, 10.25
 22 11 2017 , 0.00, 14.88
 23 11 2017 , 0.00, 10.46
 24 11 2017 , 0.00, 7.26
 25 11 2017 , 0.00, 11.81
 26 11 2017 , 0.00, 9.41
 27 11 2017 , 0.00, 7.52
 28 11 2017 , 0.00, 10.02
 29 11 2017 , 0.00, 7.02
 30 11 2017 , 0.00, 13.76
 01 12 2017 , 0.00, 17.20
 02 12 2017 , 0.00, 18.41
 03 12 2017 , 0.00, 18.68
 04 12 2017 , 0.00, 15.52
 05 12 2017 , 0.00, 14.82
 06 12 2017 , 0.00, 19.73
 07 12 2017 , 3.27, 13.61
 08 12 2017 , 0.00, 2.91
 09 12 2017 , 0.00, 6.61
 10 12 2017 , 0.00, 5.50
 11 12 2017 , 0.00, 4.86
 12 12 2017 , 0.00, 6.30
 13 12 2017 , 0.00, 8.21
 14 12 2017 , 0.00, 10.84
 15 12 2017 , 0.00, 7.63
 16 12 2017 , 0.00, 5.15
 17 12 2017 , 0.00, 8.00
 18 12 2017 , 14.17, 16.65
 19 12 2017 , 1.82, 16.27
 20 12 2017 , 0.00, 10.03
 21 12 2017 , 0.00, 8.73
 22 12 2017 , 0.00, 4.01
 23 12 2017 , 0.00, 6.23
 24 12 2017 , 0.00, 9.49
 25 12 2017 , 0.00, 6.83
 26 12 2017 , 0.00, 5.83
 27 12 2017 , 0.00, 7.28
 28 12 2017 , 0.00, 9.52
 29 12 2017 , 0.00, 5.51
 30 12 2017 , 0.00, 4.95
 31 12 2017 , 0.00, 5.50
